,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,pension
2543,51,technician,married,secondary,no,117,no,no,cellular,24,aug,467,2,88,4,other,0
2544,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,aug,232,2,-1,0,unknown,0
2545,37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,1
2546,37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,192,1,193,1,success,0
2547,64,retired,married,tertiary,no,380,no,no,cellular,25,aug,479,1,-1,0,unknown,0
2548,69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,0
2549,36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success,0
2550,43,services,married,secondary,no,2145,no,no,cellular,25,aug,291,2,95,4,success,0
2551,63,housemaid,married,primary,no,91,no,no,telephone,26,aug,128,3,-1,0,unknown,0
2552,70,retired,married,secondary,no,1853,no,no,telephone,26,aug,314,1,-1,0,unknown,0
2553,60,technician,single,primary,no,11262,no,no,cellular,26,aug,323,1,-1,0,unknown,0
2554,86,retired,divorced,primary,no,0,no,no,telephone,26,aug,189,1,-1,0,unknown,0
2555,72,retired,married,secondary,no,1129,no,no,cellular,26,aug,186,1,-1,0,unknown,0
2556,60,retired,married,tertiary,no,108,no,no,cellular,26,aug,624,1,-1,0,unknown,0
2557,43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,0
2558,57,management,divorced,unknown,no,854,no,no,cellular,27,aug,700,4,92,1,failure,0
2559,28,management,single,tertiary,no,223,yes,no,telephone,27,aug,157,2,119,1,other,0
2560,36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,259,3,475,4,success,0
2561,66,retired,married,secondary,no,2048,no,no,cellular,27,aug,212,1,-1,0,unknown,0
2562,33,technician,single,tertiary,no,3689,no,no,cellular,27,aug,445,3,-1,0,unknown,0
2563,36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,0
2564,29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,0
2565,62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,162,2,-1,0,unknown,0
2566,34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,207,3,130,5,other,0
2567,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown,0
2568,30,management,married,tertiary,no,7,yes,no,cellular,28,aug,173,1,164,4,other,0
2569,32,technician,married,tertiary,no,636,yes,no,cellular,28,aug,370,1,116,4,success,0
2570,39,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,261,1,-1,0,unknown,0
2571,55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,2,93,8,failure,0
2572,36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,0
2573,27,student,single,tertiary,no,118,no,no,cellular,31,aug,160,3,98,1,failure,0
2574,45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success,0
2575,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,186,3,101,2,success,0
2576,52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,0
2577,30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,0
2578,39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success,0
2579,36,management,married,tertiary,no,1113,no,no,cellular,1,sep,212,1,-1,0,unknown,1
2580,27,admin.,married,secondary,no,1596,no,no,cellular,1,sep,82,1,-1,0,unknown,0
2581,51,management,married,tertiary,no,2635,no,no,cellular,1,sep,181,1,98,2,failure,0
2582,48,technician,married,secondary,no,568,yes,no,cellular,2,sep,378,2,386,1,success,0
2583,70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,-1,0,unknown,0
2584,63,retired,married,secondary,no,4752,no,no,cellular,2,sep,233,2,-1,0,unknown,0
2585,34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,0
2586,46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,0
2587,31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,0
2588,32,admin.,married,secondary,no,995,no,no,cellular,3,sep,331,1,99,2,other,0
2589,40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,0
2590,30,admin.,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,0
2591,55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,1
2592,59,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,0
2593,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,0
2594,73,retired,married,unknown,no,3443,no,no,telephone,4,sep,770,3,-1,0,unknown,0
2595,30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,563,1,100,4,other,0
2596,64,retired,married,tertiary,no,1644,no,no,telephone,7,sep,569,4,-1,0,unknown,0
2597,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,1
2598,55,admin.,married,secondary,no,602,no,no,cellular,7,sep,350,1,98,5,success,0
2599,63,retired,married,tertiary,no,1795,no,no,cellular,7,sep,219,1,-1,0,unknown,0
2600,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,211,1,294,1,failure,1
2601,34,management,single,tertiary,no,268,no,no,cellular,7,sep,587,1,-1,0,unknown,0
2602,36,services,married,secondary,no,52,yes,no,cellular,7,sep,351,1,95,6,success,0
2603,31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,1
2604,47,retired,single,primary,no,3033,no,no,cellular,8,sep,293,1,-1,0,unknown,0
2605,70,retired,divorced,secondary,no,0,no,no,cellular,8,sep,206,1,-1,0,unknown,0
2606,18,student,single,unknown,no,108,no,no,cellular,8,sep,169,1,-1,0,unknown,0
2607,33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,165,1,97,4,success,0
2608,24,technician,single,secondary,no,726,no,no,cellular,8,sep,445,2,-1,0,unknown,0
2609,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success,0
2610,26,management,single,tertiary,no,1094,yes,no,cellular,8,sep,137,1,-1,0,unknown,0
2611,32,management,single,tertiary,no,2915,no,no,cellular,8,sep,519,1,131,2,failure,0
2612,25,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,0
2613,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,2,95,1,success,0
2614,42,management,married,tertiary,no,1205,no,no,telephone,8,sep,376,2,-1,0,unknown,1
2615,30,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,298,3,-1,0,unknown,0
2616,76,retired,divorced,primary,no,802,no,no,cellular,9,sep,475,5,-1,0,unknown,0
2617,70,retired,married,primary,no,6538,no,no,cellular,9,sep,394,1,-1,0,unknown,0
2618,30,management,single,tertiary,no,147,no,no,cellular,9,sep,234,1,100,1,failure,1
2619,60,retired,married,secondary,no,0,no,no,cellular,9,sep,408,1,-1,0,unknown,0
2620,51,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,345,1,-1,0,unknown,0
2621,71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,0
2622,31,management,single,tertiary,no,12569,no,no,cellular,9,sep,344,1,295,1,failure,0
2623,32,admin.,single,secondary,no,555,yes,no,cellular,9,sep,344,1,-1,0,unknown,0
2624,34,management,married,tertiary,no,158,no,no,cellular,9,sep,278,2,132,4,failure,1
2625,28,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,259,2,98,4,success,0
2626,45,management,married,tertiary,no,786,no,no,cellular,10,sep,84,3,-1,0,unknown,0
2627,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,0
2628,38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,0
2629,56,admin.,single,secondary,no,2815,yes,no,cellular,11,sep,212,1,-1,0,unknown,0
2630,42,technician,married,secondary,no,3082,no,no,cellular,11,sep,285,1,-1,0,unknown,0
2631,47,technician,married,secondary,no,1233,yes,no,unknown,11,sep,91,1,100,2,other,0
2632,73,retired,married,unknown,no,739,no,no,cellular,11,sep,210,1,-1,0,unknown,0
2633,46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,108,2,129,2,failure,0
2634,73,retired,married,tertiary,no,1843,no,no,cellular,11,sep,106,2,-1,0,unknown,0
2635,28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,240,2,95,3,other,0
2636,46,management,married,tertiary,no,7331,no,no,cellular,11,sep,658,4,95,2,other,0
2637,74,retired,married,primary,no,1765,no,no,telephone,11,sep,290,2,-1,0,unknown,0
2638,71,retired,divorced,tertiary,yes,1236,yes,no,cellular,14,sep,335,4,-1,0,unknown,0
2639,41,admin.,divorced,secondary,no,6046,yes,yes,telephone,14,sep,185,2,-1,0,unknown,0
2640,73,retired,married,primary,no,934,no,no,cellular,14,sep,961,5,-1,0,unknown,0
2641,47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,1,92,3,failure,1
2642,49,technician,divorced,tertiary,no,596,yes,no,telephone,15,sep,722,1,-1,0,unknown,1
2643,40,admin.,married,secondary,no,4775,no,no,cellular,15,sep,215,1,-1,0,unknown,0
2644,57,blue-collar,married,primary,no,3109,no,no,cellular,15,sep,107,2,105,2,success,0
2645,50,housemaid,married,secondary,no,388,no,no,cellular,15,sep,173,2,99,4,failure,0
2646,34,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,89,2,106,1,success,0
2647,56,services,married,secondary,no,654,no,no,cellular,15,sep,875,1,-1,0,unknown,0
2648,32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,0
2649,50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,3,success,1
2650,54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,0
2651,26,management,single,tertiary,no,362,no,no,cellular,15,sep,925,1,104,2,success,0
2652,40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,0
2653,29,management,single,tertiary,no,874,yes,no,cellular,16,sep,152,1,103,1,success,0
2654,52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,292,1,-1,0,unknown,0
2655,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,-1,0,unknown,0
2656,46,management,married,tertiary,no,2817,no,no,cellular,17,sep,543,1,-1,0,unknown,0
2657,26,management,single,tertiary,no,1646,no,no,cellular,18,sep,890,5,-1,0,unknown,0
2658,25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,0
2659,70,retired,married,tertiary,no,44,no,no,cellular,18,sep,1104,2,88,2,other,0
2660,83,retired,married,primary,no,425,no,no,telephone,22,sep,773,1,92,2,success,0
2661,43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,83,1,113,3,success,0
2662,45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,173,1,141,2,success,0
2663,37,admin.,single,tertiary,no,1000,yes,no,cellular,22,sep,239,1,99,2,success,0
2664,71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,0
2665,27,management,single,tertiary,no,20585,no,no,cellular,23,sep,299,1,100,1,success,0
2666,47,admin.,married,secondary,no,2601,no,no,cellular,24,sep,261,1,-1,0,unknown,0
2667,42,management,divorced,tertiary,no,238,no,no,cellular,25,sep,692,1,-1,0,unknown,0
2668,77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,210,1,-1,0,unknown,0
2669,61,management,married,tertiary,no,3371,no,no,cellular,28,sep,299,2,-1,0,unknown,0
2670,34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,0
2671,40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,117,1,121,1,success,0
2672,84,entrepreneur,married,secondary,no,0,no,no,telephone,30,sep,992,2,-1,0,unknown,0
2673,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,0
2674,37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,0
2675,47,management,married,tertiary,no,288,no,no,cellular,1,oct,101,1,-1,0,unknown,1
2676,37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,137,1,119,1,failure,0
2677,54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,0
2678,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,success,0
2679,61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,0
2680,30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown,0
2681,60,retired,married,primary,no,1588,no,no,cellular,6,oct,728,1,-1,0,unknown,0
2682,44,management,married,unknown,no,282,no,no,cellular,6,oct,296,3,-1,0,unknown,0
2683,25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,290,1,114,1,failure,0
2684,54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,0
2685,24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,1
2686,36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,234,2,175,2,success,1
2687,58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,0
2688,33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,0
2689,27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,266,3,184,1,success,0
2690,60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,success,0
2691,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,0
2692,25,technician,single,secondary,no,139,no,yes,cellular,12,oct,138,1,-1,0,unknown,0
2693,21,student,single,secondary,no,2488,no,no,cellular,12,oct,180,1,-1,0,unknown,0
2694,73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,146,1,-1,0,unknown,0
2695,67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,-1,0,unknown,0
2696,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,-1,0,unknown,0
2697,48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,0
2698,35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,0
2699,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,0
2700,35,technician,single,tertiary,no,670,no,no,cellular,13,oct,301,2,-1,0,unknown,0
2701,36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,0
2702,83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,unknown,0
2703,50,management,married,primary,no,313,no,no,telephone,14,oct,958,1,-1,0,unknown,1
2704,66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,-1,0,unknown,0
2705,30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,0
2706,54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,0
2707,26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,0
2708,43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,0
2709,40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,0
2710,57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,0
2711,75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,0
2712,77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,0
2713,22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,0
2714,50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,1
2715,27,management,married,tertiary,no,893,no,no,cellular,16,oct,154,2,-1,0,unknown,0
2716,73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,0
2717,37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,0
2718,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,0
2719,40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,-1,0,unknown,0
2720,61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,0
2721,61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,131,1,-1,0,unknown,0
2722,47,blue-collar,married,secondary,no,820,no,no,cellular,19,oct,98,1,-1,0,unknown,0
2723,47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,0
2724,30,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,unknown,0
2725,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,0
2726,72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,0
2727,77,retired,married,unknown,no,1807,no,no,telephone,20,oct,373,1,-1,0,unknown,0
2728,36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,1
2729,65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,0
2730,54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,1
2731,46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,unknown,0
2732,28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,0
2733,61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,0
2734,53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,828,1,189,1,failure,0
2735,27,student,single,tertiary,no,1134,no,no,cellular,21,oct,825,1,183,4,success,0
2736,55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,467,2,184,1,success,0
2737,33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,0
2738,87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,749,1,-1,0,unknown,0
2739,57,management,married,tertiary,no,375,no,no,cellular,21,oct,135,1,-1,0,unknown,0
2740,33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,0
2741,51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,287,1,-1,0,unknown,0
2742,76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,107,2,-1,0,unknown,0
2743,19,student,single,secondary,no,329,no,no,cellular,22,oct,252,2,-1,0,unknown,0
2744,33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,0
2745,55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,-1,0,unknown,0
2746,92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,0
2747,30,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,0
2748,68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,0
2749,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,0
2750,29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,0
2751,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,1
2752,78,retired,married,unknown,no,4807,no,no,telephone,22,oct,1002,4,-1,0,unknown,0
2753,29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,0
2754,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,0
2755,60,technician,married,secondary,no,10925,no,no,cellular,23,oct,270,3,185,1,success,0
2756,33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,0
2757,43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,210,1,-1,0,unknown,0
2758,61,retired,married,secondary,no,86,no,no,cellular,23,oct,149,1,-1,0,unknown,0
2759,43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,0
2760,57,management,married,primary,no,6900,no,no,cellular,23,oct,255,4,185,2,failure,0
2761,33,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,0
2762,35,technician,single,secondary,no,183,no,no,cellular,23,oct,281,1,52,4,failure,1
2763,59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,0
2764,76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,-1,0,unknown,0
2765,73,retired,married,primary,no,542,no,no,cellular,26,oct,355,1,180,5,failure,0
2766,81,retired,married,primary,no,243,no,no,cellular,27,oct,131,1,-1,0,unknown,0
2767,41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,1,success,0
2768,57,technician,married,secondary,no,254,no,no,cellular,27,oct,207,1,-1,0,unknown,1
2769,28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,1
